Idade,Formação,Tempo_Escola,Tempo_profissão,Hrs_semanais,Supervisiona,Licença_2semanas,Licença_ano,MPS,IPPS,IOPS,ISP,CAFC,VSP,ARE,DED,ARS,AED,Engagement,Exaustao,Cinismo,SCV,Saude,TAMesc,Burnout_E
38.0,2.0,3.0,11.0,22.0,1.0,1.0,1.0,7.0,6.0,4.33,4.67,4.0,5.0,4.0,2.4,3.4,3.4,5.0,1.2,0.0,5.8,4.0,1.56,False
42.0,2.0,7.0,22.0,22.0,1.0,1.0,2.0,6.92,6.67,5.33,6.67,7.0,4.67,4.4,3.0,3.6,4.6,5.11,5.2,3.25,6.6,3.0,1.56,True
49.0,2.0,31.0,32.0,22.0,1.0,1.0,1.0,7.0,6.67,5.67,6.83,7.0,6.0,4.6,3.2,3.4,3.6,5.78,3.6,1.4,5.8,3.0,1.56,True
51.0,2.0,30.0,30.0,40.0,2.0,1.0,1.0,6.92,7.0,7.0,6.67,6.5,6.33,4.6,4.0,4.6,4.2,5.89,0.6,1.0,5.4,4.75,1.56,False
35.0,2.0,6.0,10.1,20.0,1.0,1.0,1.0,6.92,6.0,6.0,6.33,7.0,6.0,4.6,3.4,4.2,4.4,5.78,3.0,1.2,6.0,4.0,1.56,False
39.0,2.0,4.0,8.0,44.0,2.0,1.0,1.0,7.0,7.0,6.33,7.0,7.0,6.0,4.4,3.2,3.6,4.2,5.33,1.4,0.6,6.0,4.25,1.56,False
52.0,2.0,24.0,30.0,36.0,1.0,1.0,1.0,7.0,7.0,7.0,7.0,7.0,7.0,5.0,4.8,4.8,4.6,5.78,5.0,1.4,5.4,4.0,1.56,True
46.0,2.0,2.0,20.0,22.0,1.0,1.0,1.0,6.75,6.0,6.33,6.0,7.0,6.0,3.8,2.4,4.0,4.0,5.78,3.2,0.0,5.8,3.33,1.56,False
38.0,2.0,13.0,14.0,44.0,1.0,1.0,1.0,6.67,5.67,3.33,6.0,5.5,5.33,4.6,2.8,2.8,2.8,5.0,3.2,1.0,3.8,2.0,1.56,False
40.0,2.0,15.0,5.0,20.0,1.0,1.0,1.0,6.33,4.67,5.0,4.67,6.0,5.33,4.4,4.0,4.4,4.4,3.33,6.0,2.8,6.8,4.5,3.002,True
42.0,6.0,7.0,13.0,30.0,1.0,2.0,1.0,6.92,7.0,6.33,7.0,6.5,6.0,4.8,3.4,4.0,4.4,5.89,1.2,0.4,6.2,3.0,2.931999999999999,False
27.0,2.0,4.0,6.0,20.0,1.0,1.0,1.0,6.83,5.67,6.0,6.0,5.5,6.0,3.8,3.6,3.8,2.8,3.89,3.6,2.2,4.8,3.5,4.569,True
48.0,2.0,21.0,27.0,50.0,1.0,1.0,2.0,6.25,6.0,5.0,5.5,6.0,4.33,4.8,3.6,2.8,3.4,5.11,5.2,2.8,5.8,2.0,3.535999999999999,True
57.0,1.0,28.0,35.0,40.0,2.0,1.0,1.0,6.82,6.0,6.33,6.0,7.0,5.67,3.0,3.4,3.4,3.4,5.67,0.6,1.8,6.0,4.25,3.8,False
56.0,2.0,32.0,34.0,8.0,1.0,1.0,1.0,5.83,7.0,4.33,5.83,6.0,5.67,2.8,3.6,1.8,2.6,2.22,5.0,2.6,2.2,2.5,2.8269999999999995,True
40.9,1.0,4.0,13.9,40.0,1.0,1.0,1.0,1.08,2.33,3.67,5.17,6.0,4.0,4.4,3.8,3.0,3.6,5.11,3.0,2.6,6.2,3.5,4.4300000000000015,False
55.0,1.0,1.0,31.0,40.0,1.0,2.0,1.0,6.83,6.0,1.0,6.5,6.0,4.0,4.8,2.2,2.2,4.0,5.67,6.0,2.2,4.0,1.25,3.689000000000001,True
38.0,2.0,7.0,16.0,22.0,1.0,1.0,1.0,6.67,6.33,6.0,7.0,6.0,6.0,4.4,4.6,4.0,4.4,5.56,2.0,1.2,5.8,4.75,1.41,False
46.0,2.0,16.0,24.0,22.0,1.0,1.0,1.0,7.0,6.67,6.0,6.67,6.0,6.0,4.4,3.2,3.4,3.4,4.56,4.8,1.4,3.6,4.25,1.41,True
36.0,3.0,13.0,17.0,28.7,1.0,1.0,1.0,5.42,5.0,5.0,5.0,5.0,5.0,4.4,3.2,3.4,4.2,5.67,1.8,0.6,5.8,3.75,1.41,False
24.0,2.0,0.41,2.0,22.0,1.0,1.0,1.0,6.75,7.0,6.0,6.83,6.0,4.67,4.4,3.6,3.4,3.4,5.22,5.0,3.0,5.6,4.5,1.41,True
36.0,2.0,6.0,12.0,22.0,1.0,1.0,1.0,6.83,5.67,6.33,6.33,7.0,6.33,4.2,3.8,4.2,4.0,6.0,2.8,0.2,6.0,4.0,1.41,False
39.0,2.0,3.0,10.2,22.0,1.0,1.0,1.0,7.0,6.0,5.67,6.0,6.0,6.0,3.75,2.8,3.0,3.8,5.67,1.4,0.0,6.6,3.75,1.41,False
27.0,7.0,5.0,8.0,42.0,2.0,1.0,1.0,6.25,6.0,5.67,6.0,6.0,5.33,4.4,2.4,3.4,3.6,4.67,4.2,0.4,4.4,2.0,1.41,True
34.0,1.0,6.0,12.2,40.0,2.0,1.0,1.0,6.83,7.0,7.0,6.4,6.0,6.0,3.6,2.8,4.4,3.8,5.89,5.25,5.0,5.2,4.0,1.41,True
37.0,2.0,1.0,10.5,22.0,2.0,1.0,1.0,7.0,6.67,4.0,7.0,7.0,6.0,4.0,3.8,3.8,3.6,5.11,3.0,0.2,6.0,4.0,1.41,False
43.0,2.0,18.0,22.0,44.0,1.0,1.0,1.0,6.83,5.33,6.0,6.83,7.0,6.0,4.4,2.0,4.0,4.4,5.78,1.2,0.0,6.2,4.75,1.41,False
44.0,2.0,8.0,25.0,40.0,1.0,1.0,1.0,7.0,6.67,5.0,5.83,7.0,5.0,3.8,3.0,3.0,3.4,5.11,5.2,2.6,5.0,3.0,1.41,True
27.0,2.0,4.44,5.0,40.0,1.0,1.0,1.0,5.83,6.0,3.67,5.67,4.0,5.0,4.6,3.4,2.8,2.8,5.0,2.0,1.0,6.0,4.0,1.41,False
48.0,2.0,25.0,28.0,20.0,1.0,1.0,1.0,7.0,7.0,3.0,3.75,4.0,2.67,4.8,4.0,2.4,4.2,6.0,1.2,2.75,5.4,3.5,1.5600000000000005,False
37.0,2.0,3.0,7.0,40.0,2.0,1.0,1.0,6.17,4.33,4.33,5.17,5.5,4.67,3.6,3.2,4.0,3.6,5.44,3.6,0.8,6.0,5.0,1.5600000000000005,True
46.0,2.0,27.0,27.0,22.0,1.0,1.0,1.0,6.92,6.33,5.33,6.83,7.0,5.67,4.2,3.6,3.6,3.6,5.33,2.2,0.0,6.0,5.0,1.5600000000000005,False
43.0,2.0,19.0,20.0,20.0,1.0,1.0,1.0,6.5,5.33,4.33,5.83,6.0,6.0,4.0,3.8,3.2,2.8,5.33,5.0,4.4,6.6,4.0,1.5600000000000005,True
36.0,2.0,11.0,13.0,38.0,1.0,1.0,1.0,6.42,6.0,4.0,4.67,6.5,5.0,4.0,3.2,2.8,3.0,5.11,4.4,2.0,4.2,3.0,1.5600000000000005,True
38.0,2.0,1.0,16.0,20.0,2.0,1.0,1.0,6.5,6.0,5.33,4.67,7.0,5.0,3.8,3.2,3.6,3.4,5.22,2.4,1.0,3.6,3.0,1.5600000000000005,False
50.0,2.0,25.0,27.0,22.0,1.0,1.0,1.0,5.75,5.0,3.33,5.0,6.5,5.67,4.4,4.0,3.0,3.8,5.78,2.0,0.0,6.2,4.0,1.5600000000000005,False
34.0,2.0,4.0,15.0,20.0,2.0,1.0,1.0,6.58,5.33,5.0,5.33,6.5,5.67,3.8,2.6,3.6,3.6,5.22,2.4,1.4,5.8,5.0,1.5600000000000005,False
35.0,2.0,4.0,8.0,22.0,1.0,1.0,1.0,6.83,5.67,6.0,6.0,6.5,6.0,4.6,3.2,4.0,4.2,6.0,2.0,0.2,5.6,3.25,1.41,False
49.0,3.0,27.0,27.0,22.0,1.0,1.0,2.0,6.92,5.67,5.67,5.67,6.0,6.0,5.0,2.2,2.0,3.6,5.0,4.2,0.6,4.2,2.5,1.41,True
50.0,2.0,24.0,29.0,33.0,1.3,1.0,1.0,5.91,6.67,7.0,6.67,6.0,5.67,4.6,4.25,3.4,3.8,5.89,3.8,0.6,6.6,4.75,1.41,True
42.0,1.0,18.0,17.2,34.0,1.0,1.0,2.0,7.0,6.0,6.0,6.33,6.5,5.0,4.8,3.4,3.4,3.6,5.11,4.0,0.2,5.4,2.0,1.41,True
36.0,2.0,6.0,14.0,23.4,2.0,1.0,1.0,7.0,6.67,7.0,7.0,6.5,6.33,4.6,4.2,4.0,3.8,5.44,3.25,0.2,6.0,4.75,1.41,True
40.0,2.0,2.0,12.0,44.0,1.0,1.0,2.0,6.25,6.67,5.67,5.5,7.0,5.0,4.2,2.6,3.0,4.0,5.44,0.6,0.0,4.4,3.25,1.41,False
38.0,2.0,15.0,15.0,22.0,2.0,1.0,1.0,7.0,6.67,6.0,7.0,7.0,6.33,4.8,2.2,4.6,4.8,5.89,1.2,0.2,6.0,4.0,1.41,False
50.0,2.0,8.0,28.0,22.0,1.0,1.0,1.0,7.0,6.67,3.67,6.33,6.5,6.0,4.2,3.0,4.2,4.6,5.89,2.6,0.0,6.4,4.25,1.41,False
38.0,2.0,1.0,18.0,22.0,1.0,1.0,1.0,6.92,6.0,5.0,5.83,6.5,5.33,4.4,3.0,4.2,3.0,5.67,1.0,0.0,6.0,4.0,1.41,False
39.0,2.0,9.0,17.0,42.0,1.0,1.0,1.0,7.0,7.0,6.0,6.83,7.0,6.0,4.8,2.4,3.8,4.8,5.67,2.8,1.4,5.8,5.0,1.41,False
51.0,2.0,31.0,33.0,22.0,1.0,1.0,1.0,7.0,7.0,6.67,7.0,7.0,6.33,5.0,3.8,4.2,4.4,6.0,0.4,0.0,5.4,5.0,1.41,False
44.0,2.0,14.0,22.0,22.0,2.0,1.0,1.0,6.83,5.0,5.33,6.33,6.0,6.0,4.4,3.0,3.6,3.2,4.56,5.2,1.8,4.4,3.75,1.41,True
42.0,2.0,7.0,13.9,22.0,1.0,1.0,2.0,7.0,6.67,5.67,6.5,7.0,6.0,4.0,2.8,3.0,3.4,5.44,4.2,0.6,3.2,3.0,1.41,True
25.0,7.0,3.0,8.0,42.0,1.0,1.0,2.0,6.25,6.0,5.33,5.5,6.0,5.33,4.4,3.0,3.2,3.6,4.44,4.8,2.4,5.0,2.0,1.41,True
51.0,2.0,5.0,21.0,22.0,2.0,1.0,1.0,6.17,5.67,5.33,5.67,4.5,6.0,4.6,3.4,3.4,3.8,5.0,4.0,2.2,5.8,3.0,1.41,True
24.0,6.0,1.0,2.0,22.0,1.0,1.0,1.0,6.42,5.0,5.33,6.33,5.0,6.33,4.6,3.8,3.4,4.0,5.56,3.6,0.4,6.2,4.25,1.16,True
32.0,2.0,2.0,2.0,44.0,2.0,1.0,1.0,7.0,7.0,6.0,6.5,8.0,6.67,4.2,4.2,4.25,4.2,5.11,4.0,0.4,6.0,5.0,1.16,True
42.0,2.0,4.0,13.6,20.0,1.0,1.0,1.0,6.75,7.0,5.33,6.0,4.5,6.0,4.2,2.8,2.8,3.4,5.56,2.0,0.0,4.0,3.0,1.16,False
52.0,2.0,2.0,32.0,22.0,1.0,1.0,1.0,6.33,5.0,3.33,6.0,6.0,6.0,4.4,3.8,3.4,3.4,4.89,1.4,1.0,5.2,4.0,1.16,False
24.0,2.0,1.5,4.0,4.0,1.0,1.0,1.0,7.0,6.33,6.33,6.83,6.0,6.0,4.4,3.0,2.8,4.0,5.22,0.0,0.2,6.4,5.0,1.16,False
31.0,2.0,6.0,11.0,44.0,2.0,1.0,1.0,6.83,6.33,5.33,6.0,5.0,6.0,4.2,3.2,4.0,3.4,5.22,4.8,3.6,6.5,4.0,1.16,True
45.0,2.0,2.0,20.0,4.0,2.0,1.0,2.0,6.58,6.33,6.0,6.0,5.0,6.33,4.6,4.4,4.4,4.6,5.89,4.75,2.4,6.8,5.0,1.16,True
29.0,2.0,4.0,7.0,40.0,1.0,1.0,1.0,6.92,6.67,6.0,6.67,7.0,4.67,4.75,3.0,4.6,4.0,5.0,1.0,0.0,6.8,4.75,1.16,False
39.0,2.0,2.0,2.0,40.0,1.0,1.0,1.0,6.83,6.67,5.33,5.67,4.5,4.67,4.0,2.4,2.6,3.2,4.75,4.4,2.0,5.6,3.5,1.16,True
47.0,5.0,23.0,23.0,40.0,1.0,1.0,1.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,5.0,6.0,3.2,0.0,6.0,3.0,1.16,False
49.0,2.0,8.0,15.0,44.0,1.0,1.0,1.0,7.0,7.0,7.0,7.0,7.0,7.0,4.4,3.8,4.0,4.0,5.0,2.2,0.2,6.0,3.5,1.16,False
41.0,6.0,23.0,23.0,40.0,1.0,1.0,1.0,6.17,6.0,5.67,6.0,5.5,5.0,4.0,3.6,3.4,3.4,5.0,4.4,1.6,5.6,4.25,1.16,True
35.0,3.0,5.0,15.0,44.0,1.0,1.0,1.0,7.0,7.0,7.0,7.0,7.0,7.0,5.0,4.8,5.0,4.6,5.67,2.0,0.0,7.0,5.0,1.16,False
35.0,2.0,3.0,15.0,8.0,1.0,1.0,1.0,7.0,7.0,7.0,7.0,7.0,7.0,5.0,5.0,5.0,5.0,5.89,5.2,0.0,6.0,3.0,1.16,True
40.0,2.0,9.0,17.0,4.0,2.0,1.0,2.0,6.83,6.33,6.33,7.0,6.5,6.0,4.8,1.4,4.4,4.6,5.78,1.2,0.0,6.0,3.75,1.16,False
30.0,2.0,4.0,10.0,22.0,1.0,1.0,1.0,6.58,6.67,5.67,6.17,6.0,5.67,4.6,3.6,4.8,4.2,5.67,2.8,0.2,6.6,4.5,1.16,False
31.0,2.0,1.2,1.2,44.0,1.0,1.0,2.0,7.0,7.0,6.0,6.33,4.0,6.0,4.2,3.8,3.8,4.2,5.78,2.2,3.0,6.6,4.0,1.16,False
33.0,3.0,2.0,6.0,44.0,2.0,1.0,1.0,6.83,6.33,7.0,7.0,7.0,6.67,4.2,1.2,4.2,4.4,5.78,0.0,1.2,7.0,5.0,1.16,False
28.0,2.0,1.0,1.0,40.0,1.0,1.0,1.0,5.75,3.33,4.33,6.0,4.0,6.0,3.8,3.75,3.2,3.8,4.0,1.8,0.0,4.6,5.0,1.16,False
38.0,6.0,6.0,15.0,40.0,2.0,1.0,1.0,6.42,6.0,4.5,5.83,4.0,6.0,4.8,3.0,3.8,4.4,5.78,1.2,0.0,6.0,4.0,1.16,False
48.0,1.0,21.0,21.0,8.0,1.0,1.0,1.0,5.92,5.0,6.0,5.17,5.0,5.33,3.4,3.6,3.2,3.8,4.78,4.0,1.2,4.4,3.0,1.16,True
45.0,1.7,21.0,21.0,40.0,1.0,1.0,1.0,7.0,7.0,7.0,7.0,7.0,7.0,4.4,2.8,5.0,3.4,5.22,5.0,1.0,5.2,3.0,1.16,True
37.0,2.0,0.4,0.4,40.0,2.0,1.0,1.0,6.25,6.33,5.67,5.67,6.0,5.33,3.4,2.2,2.8,3.2,5.56,1.2,0.4,6.0,4.0,1.16,False
47.0,2.0,6.0,13.0,40.0,1.0,1.0,1.0,7.0,7.0,5.0,7.0,7.0,7.0,4.2,4.4,3.8,3.8,5.0,1.8,0.0,6.2,4.0,1.16,False
39.0,1.0,21.0,21.0,40.0,1.0,1.0,1.0,5.92,5.67,6.0,5.67,4.5,4.67,3.4,3.6,3.0,3.2,4.44,5.2,0.0,5.6,4.0,1.16,True
33.0,2.0,0.5,10.0,40.0,1.0,1.0,2.0,6.5,6.0,7.0,6.33,2.0,6.0,4.2,4.0,4.0,3.6,5.0,5.0,4.8,4.6,3.0,1.16,True
41.0,2.0,1.0,1.0,22.0,1.0,1.0,1.0,6.75,6.67,7.0,6.5,7.0,6.67,4.2,3.6,3.8,4.0,5.56,1.0,0.0,5.6,4.0,1.16,False
25.0,2.0,1.0,4.0,20.0,1.0,1.0,1.0,6.25,7.0,5.33,5.67,2.5,7.0,4.6,1.8,3.0,5.0,6.0,1.0,0.0,6.8,5.0,1.16,False
29.0,1.0,1.0,2.0,22.0,1.0,1.0,1.0,5.92,5.33,5.67,5.33,4.0,5.33,3.8,3.4,2.6,2.6,5.78,3.6,3.0,4.0,4.0,1.16,True
24.0,2.0,0.5,1.0,40.0,1.0,1.0,2.0,7.0,7.0,6.67,6.5,6.0,6.0,4.0,2.4,4.8,3.4,5.67,1.4,0.0,4.8,4.5,1.16,False
26.0,2.0,3.0,5.0,8.0,1.0,1.0,1.0,6.42,7.0,4.5,6.0,5.0,6.33,4.2,3.2,4.0,3.6,5.44,3.0,0.0,5.8,3.5,1.16,False
48.0,2.0,1.0,6.0,20.0,1.0,1.0,1.0,6.33,7.0,6.33,6.33,6.0,6.33,2.0,2.2,1.4,1.6,5.22,5.0,5.6,6.4,4.5,1.16,True
27.0,2.0,3.0,5.0,40.0,1.0,1.0,2.0,6.25,7.0,6.0,5.83,7.0,6.0,4.0,2.2,4.6,4.2,5.78,0.2,0.0,6.6,4.5,1.16,False
53.0,2.0,1.0,18.8,27.6,2.0,1.0,1.0,7.0,7.0,5.67,6.0,6.0,6.0,4.0,4.0,4.0,4.0,6.0,1.4,0.2,6.0,5.0,2.9720000000000004,False
47.0,2.0,0.7,30.0,27.0,2.0,1.0,1.0,6.75,6.33,5.67,5.67,6.0,5.0,3.6,2.2,3.8,3.2,5.78,3.6,1.2,5.2,3.25,1.235,True
34.0,8.0,13.0,16.0,33.0,2.0,1.0,1.0,5.08,4.0,4.33,4.83,5.5,4.67,4.6,2.4,4.8,5.0,5.67,1.6,0.0,5.8,4.0,3.1050000000000004,False
35.0,3.0,1.0,15.0,20.0,2.0,1.0,1.0,6.17,6.0,5.33,6.0,6.0,6.0,4.4,3.2,3.6,3.8,5.22,2.0,0.4,5.6,3.75,2.523000000000001,False
34.0,2.0,6.0,20.0,40.0,2.0,1.0,1.0,6.83,6.67,6.0,5.67,6.5,5.33,4.2,3.2,4.2,4.4,5.56,3.6,2.5,5.2,4.0,2.939999999999999,True
31.0,3.0,6.0,8.0,20.0,1.0,1.0,1.0,6.58,6.0,2.33,4.67,7.0,4.33,4.8,1.2,2.2,4.4,3.89,5.2,2.0,2.0,2.5,2.939999999999999,True
33.0,6.0,2.0,4.0,50.0,1.0,1.0,1.0,6.17,6.33,4.0,5.67,4.0,5.67,4.4,3.2,3.0,2.8,5.33,2.2,0.2,4.6,3.75,2.939999999999999,False
38.0,2.0,4.0,20.0,60.0,1.0,1.0,1.0,7.0,6.0,7.0,6.5,7.0,7.0,4.4,4.2,4.6,4.2,5.63,5.4,0.0,5.4,3.0,2.939999999999999,True
23.0,1.0,0.08,1.0,16.0,1.0,1.0,1.0,5.92,6.67,4.67,6.67,6.0,6.0,4.2,2.4,3.8,4.0,5.11,4.8,2.6,5.2,3.75,2.939999999999999,True
30.0,5.0,0.66,9.6,30.0,1.0,1.0,1.0,7.0,7.0,6.33,7.0,7.0,4.67,4.4,1.2,4.4,4.6,4.89,4.6,0.2,3.0,3.75,2.939999999999999,True
41.0,2.0,16.0,16.0,40.0,2.0,1.0,1.0,6.83,6.0,3.67,5.33,5.0,5.0,3.8,2.4,4.2,4.6,5.78,4.6,2.0,6.0,4.0,2.939999999999999,True
55.0,2.0,14.0,19.0,20.0,1.0,1.0,2.0,7.0,6.33,6.0,6.5,7.0,6.0,4.4,2.4,3.6,3.2,5.22,3.6,0.6,3.4,4.0,2.939999999999999,True
49.0,3.0,15.0,28.0,24.0,1.0,1.0,2.0,7.0,5.67,5.0,5.83,7.0,5.0,3.8,3.6,4.0,4.0,5.22,4.0,1.4,5.6,3.0,2.939999999999999,True
49.0,2.0,22.0,31.0,20.0,1.0,2.0,2.0,6.83,7.0,5.67,6.0,7.0,6.0,4.0,1.4,1.6,3.2,5.11,2.2,0.4,6.0,3.5,2.939999999999999,False
48.0,2.0,0.75,5.0,20.0,1.0,1.0,1.0,7.0,6.67,6.33,6.33,6.0,6.0,4.6,3.8,3.75,3.8,5.13,5.0,2.0,5.0,4.0,2.939999999999999,True
52.0,2.0,12.0,24.0,20.0,1.0,1.0,1.0,6.5,5.67,5.33,6.0,6.0,6.0,5.0,2.8,3.4,3.8,6.0,2.6,1.4,6.4,4.0,2.939999999999999,False
31.0,2.0,0.6,0.6,40.0,1.0,1.0,1.0,5.75,5.67,4.0,6.0,4.0,4.33,4.6,4.2,3.4,3.4,5.22,5.4,3.2,5.6,3.0,1.7899999999999994,True
51.0,2.0,6.0,24.0,40.0,1.0,1.0,1.0,6.75,5.67,6.33,6.5,7.0,6.33,5.0,4.25,3.75,4.0,5.89,1.8,0.0,6.6,4.75,1.7899999999999994,False
39.0,2.0,3.0,19.0,50.0,2.0,1.0,2.0,7.0,7.0,6.67,6.0,7.0,5.67,3.8,2.4,3.4,3.6,5.67,3.8,0.0,5.2,3.0,1.7899999999999994,True
64.0,2.0,20.0,43.0,12.0,1.0,1.0,1.0,6.92,4.5,4.0,6.5,7.0,5.67,5.0,3.2,3.0,3.4,5.33,3.8,1.0,6.2,4.0,1.7899999999999994,True
46.0,1.0,2.0,8.0,20.0,1.0,1.0,1.0,6.75,6.67,6.33,6.83,7.0,6.67,4.2,3.8,3.0,4.2,5.67,3.6,0.6,6.6,4.0,1.7899999999999994,True
48.0,2.0,11.0,22.0,20.0,2.0,1.0,1.0,6.83,7.0,5.0,5.67,5.0,3.33,4.0,3.4,3.0,3.4,5.11,4.0,1.2,5.0,3.0,1.7899999999999994,True
43.0,1.0,17.0,19.0,43.0,1.0,1.0,1.0,6.33,6.33,6.0,5.83,7.0,6.0,4.4,3.4,2.6,3.2,5.11,4.4,0.4,6.4,4.0,1.7899999999999994,True
41.0,2.0,15.0,22.0,40.0,1.0,1.0,1.0,6.33,5.67,5.0,5.33,6.0,6.0,4.2,3.6,3.2,3.4,5.44,5.0,1.2,5.8,4.0,1.7899999999999994,True
33.0,2.0,8.0,18.0,40.0,2.0,1.0,1.0,7.0,7.0,7.0,7.0,7.0,6.0,4.2,3.4,3.2,3.8,6.0,2.2,0.2,6.0,3.75,1.7899999999999994,False
44.0,2.0,10.0,24.0,40.0,1.0,1.0,1.0,6.17,6.0,4.0,5.83,6.0,6.0,4.0,4.2,3.0,3.0,5.44,1.0,0.0,6.0,4.0,1.7899999999999994,False
50.0,1.0,12.0,22.6,28.0,2.0,1.0,1.0,6.17,7.0,5.33,6.33,6.0,6.0,4.2,1.5,4.8,4.6,6.0,0.0,0.0,6.2,4.0,1.7899999999999994,False
34.0,2.0,0.7,2.0,40.0,1.0,1.0,1.0,6.75,6.33,2.0,5.83,2.5,1.0,3.4,3.4,1.0,2.2,3.0,5.8,2.0,5.6,1.75,1.7899999999999994,True
51.0,2.0,7.0,31.0,20.0,1.0,1.0,1.0,6.42,5.0,2.0,5.83,6.0,4.67,4.2,2.6,3.0,3.4,5.11,0.0,0.0,4.0,3.75,1.7899999999999994,False
34.0,6.0,0.4,7.0,20.0,1.0,1.0,1.0,6.0,5.67,5.33,5.83,5.0,5.0,4.0,2.2,4.0,3.4,6.0,1.2,0.0,6.0,4.0,2.34,False
50.0,1.0,19.0,20.0,20.0,1.0,1.0,1.0,6.0,5.0,3.67,5.83,6.0,6.0,4.2,2.4,4.0,3.2,5.56,2.6,0.6,4.6,5.0,2.34,False
46.0,2.0,18.0,25.0,15.0,2.0,1.0,1.0,5.5,4.67,3.33,3.67,5.5,2.67,3.8,2.8,2.4,2.2,2.89,5.2,1.8,3.8,2.0,2.34,True
51.0,2.0,18.0,25.0,20.0,1.0,1.0,1.0,6.5,5.67,7.0,6.17,7.0,6.0,4.8,3.0,4.2,4.4,5.33,2.2,1.0,5.8,3.75,2.34,False
50.0,2.0,8.0,31.0,40.0,2.0,1.0,1.0,6.25,6.33,5.33,5.33,5.5,6.33,4.2,1.6,3.4,4.4,5.56,2.2,1.2,4.0,2.75,2.34,False
29.0,2.0,1.0,6.0,20.0,1.0,1.0,1.0,6.42,6.33,6.33,5.83,5.5,5.33,4.0,4.4,4.0,4.8,5.56,1.75,0.6,4.2,4.0,2.34,False
59.0,3.0,16.4,27.9,16.0,1.0,1.0,1.0,6.0,5.33,5.0,5.33,6.0,6.0,3.8,2.4,2.4,2.0,2.56,3.0,1.2,3.0,2.5,2.34,False
40.0,6.0,1.0,1.0,20.0,1.0,1.0,2.0,6.0,5.0,5.67,5.33,6.5,5.67,3.6,1.4,3.6,3.6,5.33,0.8,0.2,5.8,4.0,2.34,False
40.0,2.0,1.0,4.0,20.0,1.0,1.0,1.0,6.17,4.33,2.67,5.83,6.0,1.0,4.2,3.4,3.4,5.0,4.78,2.4,2.4,5.8,5.0,2.34,False
34.0,3.0,2.0,6.0,20.0,1.0,1.0,1.0,5.67,5.0,6.0,5.0,4.5,4.0,3.8,2.2,3.4,2.4,2.78,5.0,1.0,1.6,3.0,2.34,True
37.0,3.0,15.0,20.0,40.0,1.0,1.0,2.0,2.25,3.67,3.0,2.0,5.5,3.0,3.2,3.0,3.2,3.2,4.38,5.0,0.4,4.8,4.0,2.34,True
47.0,3.0,9.0,24.0,26.9,2.0,1.0,1.0,7.0,6.33,6.33,5.5,6.0,5.33,3.4,2.4,3.6,3.4,3.89,4.8,1.0,4.2,3.5,2.34,True
48.0,2.0,18.0,20.0,40.0,1.0,1.0,1.0,6.08,4.33,6.33,4.0,4.0,5.33,4.2,2.4,2.6,2.2,4.78,2.2,2.0,3.2,3.75,2.34,False
48.0,3.0,9.0,27.0,1.0,2.0,1.0,1.0,6.75,6.67,6.33,6.67,6.0,6.0,3.8,2.8,3.4,4.0,4.44,4.8,2.6,3.75,2.75,2.34,True
23.0,1.0,0.25,0.58,20.0,1.0,1.0,1.0,6.92,6.0,6.67,7.0,6.5,6.0,4.6,1.8,2.6,3.4,5.78,3.2,0.6,6.2,5.0,2.34,False
47.0,2.0,19.0,30.0,14.0,1.0,1.0,1.0,6.17,5.0,4.67,5.83,5.5,5.33,4.2,3.2,3.4,3.0,3.0,4.8,0.0,5.2,2.75,2.34,True
43.0,2.0,1.0,17.0,20.0,1.0,1.0,1.0,6.92,5.33,6.33,5.83,6.0,6.0,4.0,3.2,4.0,4.0,6.0,1.4,0.0,4.0,2.5,2.34,False
52.0,2.0,20.0,26.0,25.0,1.0,1.0,1.0,6.58,6.67,6.67,6.5,7.0,6.0,4.4,2.6,4.2,4.0,5.67,2.4,0.2,5.6,3.25,2.34,False
50.0,2.0,0.33,18.9,20.0,1.0,1.0,1.0,6.83,5.33,5.67,6.33,6.5,6.0,4.4,3.4,2.6,3.4,5.89,0.0,0.4,6.6,5.0,2.34,False
39.0,3.0,16.0,20.0,40.0,1.0,1.0,1.0,6.0,5.33,4.0,5.33,5.0,4.0,3.4,3.0,2.8,3.2,5.0,4.8,2.6,5.4,3.25,2.34,True
45.0,1.0,15.0,25.0,40.0,1.0,1.0,1.0,6.25,6.67,3.67,6.83,7.0,7.0,4.4,4.6,3.4,4.0,5.44,1.0,1.0,6.0,4.0,2.34,False
51.0,2.0,10.0,32.0,20.0,1.0,1.0,1.0,6.17,6.33,6.0,5.83,3.0,6.0,5.0,2.2,4.4,4.6,5.89,2.2,0.2,2.8,3.5,2.34,False
32.0,1.0,0.6,5.0,40.0,1.0,1.0,2.0,6.67,5.67,4.33,5.17,4.5,6.33,4.6,2.2,3.4,3.2,5.56,2.8,0.4,3.4,4.5,1.4899999999999998,False
49.0,1.0,4.0,28.0,40.0,1.0,1.0,1.0,6.42,6.0,5.0,5.67,6.0,6.67,3.8,2.6,2.2,3.6,5.44,3.0,1.0,6.0,3.5,1.4899999999999998,False
49.0,2.6,9.0,23.0,36.0,2.0,1.0,1.0,6.83,6.67,5.0,6.83,7.0,6.67,4.8,4.4,2.4,4.0,5.0,3.0,0.0,4.0,1.75,1.4899999999999998,False
