Ano;Munic;Munícipio;Escolcod;NomeEscola;Indiv;Populacao;PIB;IDHM;PIBPer;INVperc;Turma;Alunos;Professores;Investimento;TAMesc;Numero_escolas_trabalha;Tipo_escola;Niveis_escola;Idade;Formação;Contrato;Tempo_Escola;Tempo_profissão;Hrs_semanais;Supervisiona;Licença_2semanas;Licença_ano;ISP;CACF;VSP;ARE;DED;ARS;AED;Engage;Exaust;Cynism
0,00;12;Tapejara;123;EMEI Catarina de Bastiani;864;24111;34946,93;0,760;1,45;3337,30;6;107;11;80465628,82;1,08;2;1;2;48;999;999;4;29;20;999;1;1;6,50;4,00;6,33;4,40;2,40;2,60;3,60;5,78;1,80;0,00
1,00;12;Tapejara;123;EMEI Catarina de Bastiani;864;24111;34946,93;0,760;1,45;3337,30;6;107;11;80465628,82;1,08;2;1;2;50;6;1;6;30;20;1;1;2;6,83;7,00;7,00;4,20;4,20;4,20;3,50;6,00;0,00;0,00
0,00;9;Passo Fundo;124;Escola de Ensino Fundamen;678;203275;39737,73;0,776;0,20;2928,18;10;209;17;595226766,07;1,83;1;3;2;33;2;1;7;15;999;1;1;1;7,00;7,00;6,33;4,20;4,00;2,60;4,00;5,22;2,00;1,20
0,00;9;Passo Fundo;124;Escola de Ensino Fundamen;679;203275;39737,73;0,776;0,20;2928,18;10;209;17;595226766,07;1,83;1;3;2;40;6;1;5;10;20;1;1;1;7,00;7,00;6,00;4,60;2,60;4,20;4,00;5,78;0,80;0,00
0,00;9;Passo Fundo;124;Escola de Ensino Fundamen;680;203275;39737,73;0,776;0,20;2928,18;10;209;17;595226766,07;1,83;2;3;2;38;2;1;16;20;27;2;1;1;6,83;3,00;7,00;4,00;3,00;4,00;4,00;5,11;5,40;1,20
0,00;9;Passo Fundo;124;Escola de Ensino Fundamen;681;203275;39737,73;0,776;0,20;2928,18;10;209;17;595226766,07;1,83;1;3;2;62;2;2;8;22;24;2;1;1;5,50;6,00;5,00;4,00;3,20;2,80;3,20;5,67;2,60;0,60
0,00;9;Passo Fundo;124;Escola de Ensino Fundamen;682;203275;39737,73;0,776;0,20;2928,18;10;209;17;595226766,07;1,83;1;3;2;32;1;1;5;999;20;1;1;1;6,67;7,00;7,00;4,60;3,40;4,00;4,60;6,00;1,00;0,00
0,00;9;Passo Fundo;124;Escola de Ensino Fundamen;683;203275;39737,73;0,776;0,20;2928,18;10;209;17;595226766,07;1,83;1;3;2;36;2;1;10;14;24;1;1;1;5,83;7,00;5,33;4,20;2,20;3,80;4,00;5,44;4,60;1,40
1,00;9;Passo Fundo;124;Escola de Ensino Fundamen;678;203275;39737,73;0,776;0,20;2928,18;10;209;17;595226766,07;1,83;1;3;2;35;1;1;8;16;23;1;1;1;6,67;7,00;5,33;4,20;2,60;2,20;3,60;5,00;1,40;0,00
1,00;9;Passo Fundo;124;Escola de Ensino Fundamen;679;203275;39737,73;0,776;0,20;2928,18;10;209;17;595226766,07;1,83;1;3;2;42;2;1;6;999;999;1;1;1;7,00;6,50;6,67;4,20;3,60;3,40;4,00;5,67;3,80;0,00
1,00;9;Passo Fundo;124;Escola de Ensino Fundamen;680;203275;39737,73;0,776;0,20;2928,18;10;209;17;595226766,07;1,83;2;3;2;39;2;1;17;24;30;2;1;1;7,00;1,00;7,00;4,20;3,80;2,80;3,60;5,00;4,80;0,00
1,00;9;Passo Fundo;124;Escola de Ensino Fundamen;681;203275;39737,73;0,776;0,20;2928,18;10;209;17;595226766,07;1,83;1;3;2;64;2;1;10;26;40;2;1;1;6,17;6,50;6,00;4,20;3,40;4,00;3,80;5,78;2,20;0,20
1,00;9;Passo Fundo;124;Escola de Ensino Fundamen;682;203275;39737,73;0,776;0,20;2928,18;10;209;17;595226766,07;1,83;1;3;2;32;3;1;6;14;23;1;1;1;7,00;4,00;7,00;3,60;2,40;3,40;4,00;5,89;2,60;0,40
1,00;9;Passo Fundo;124;Escola de Ensino Fundamen;683;203275;39737,73;0,776;0,20;2928,18;10;209;17;595226766,07;1,83;1;3;2;37;2;1;10;13;30;1;1;2;6,00;6,50;5,67;4,00;2,00;3,80;3,60;5,11;3,80;0,20
0,00;10;Sananduva;125;Escola Estadual Sananduva;777;16270;28571,78;0,747;1,76;3420,46;30;765;40;55650815,93;5,42;2;1;3;39;2;999;7;17;25;1;1;1;5,50;6,00;5,67;4,20;2,80;4,00;3,00;4,44;5,60;0,00
0,00;10;Sananduva;125;Escola Estadual Sananduva;778;16270;28571,78;0,747;1,76;3420,46;30;765;40;55650815,93;5,42;1;1;3;53;2;1;15;21;999;2;1;1;6,67;4,00;6,00;4,40;3,80;4,40;4,40;5,44;4,20;0,80
0,00;10;Sananduva;125;Escola Estadual Sananduva;779;16270;28571,78;0,747;1,76;3420,46;30;765;40;55650815,93;5,42;1;1;3;48;2;1;20;30;6;2;1;1;4,83;7,00;6,00;4,00;2,00;3,40;4,40;5,89;1,00;0,75
0,00;10;Sananduva;125;Escola Estadual Sananduva;780;16270;28571,78;0,747;1,76;3420,46;30;765;40;55650815,93;5,42;1;1;3;35;2;3;4;6;40;1;1;1;6,00;7,00;7,00;4,60;3,20;3,20;4,80;5,78;2,80;1,20
0,00;10;Sananduva;125;Escola Estadual Sananduva;781;16270;28571,78;0,747;1,76;3420,46;30;765;40;55650815,93;5,42;1;1;3;47;2;1;9;21;40;1;1;2;6,50;6,50;6,00;4,20;3,60;3,00;3,80;5,33;1,80;0,00
0,00;10;Sananduva;125;Escola Estadual Sananduva;782;16270;28571,78;0,747;1,76;3420,46;30;765;40;55650815,93;5,42;1;2;3;45;2;1;1;999;20;1;1;2;7,00;7,00;7,00;4,60;3,80;3,60;3,80;5,38;2,00;0,00
0,00;10;Sananduva;125;Escola Estadual Sananduva;783;16270;28571,78;0,747;1,76;3420,46;30;765;40;55650815,93;5,42;1;2;3;33;7;1;14;3;20;1;1;1;4,83;7,00;4,67;4,60;3,00;4,60;4,60;5,33;3,60;1,60
0,00;10;Sananduva;125;Escola Estadual Sananduva;784;16270;28571,78;0,747;1,76;3420,46;30;765;40;55650815,93;5,42;1;2;3;35;7;1;11;13;20;2;1;1;5,33;6,00;6,00;4,80;3,60;3,20;3,80;5,22;2,00;0,00
0,00;10;Sananduva;125;Escola Estadual Sananduva;785;16270;28571,78;0,747;1,76;3420,46;30;765;40;55650815,93;5,42;1;2;3;54;2;1;24;30;40;2;1;2;5,33;6,00;5,67;4,20;2,60;3,80;3,40;5,56;3,80;0,80
0,00;10;Sananduva;125;Escola Estadual Sananduva;786;16270;28571,78;0,747;1,76;3420,46;30;765;40;55650815,93;5,42;2;2;3;35;2;1;4;14;50;1;1;2;7,00;7,00;6,67;4,60;3,40;3,00;3,40;5,89;0,40;0,00
0,00;10;Sananduva;125;Escola Estadual Sananduva;787;16270;28571,78;0,747;1,76;3420,46;30;765;40;55650815,93;5,42;1;2;3;24;2;3;4;4;40;1;1;1;6,67;6,50;5,67;4,00;3,00;3,80;3,80;4,67;1,40;0,00
0,00;10;Sananduva;125;Escola Estadual Sananduva;788;16270;28571,78;0,747;1,76;3420,46;30;765;40;55650815,93;5,42;1;2;3;40;1;3;19;19;40;1;1;1;6,50;2,50;5,67;4,20;2,40;3,20;3,00;5,67;1,00;0,80
0,00;10;Sananduva;125;Escola Estadual Sananduva;789;16270;28571,78;0,747;1,76;3420,46;30;765;40;55650815,93;5,42;1;2;3;52;2;1;26;30;20;1;1;1;6,67;7,00;6,00;4,00;2,40;4,20;4,40;5,44;1,00;1,20
1,00;10;Sananduva;125;Escola Estadual Sananduva;777;16270;28571,78;0,747;1,76;3420,46;30;765;40;55650815,93;5,42;2;2;999;40;2;2;8;18;20;1;1;1;5,67;4,50;4,33;3,80;3,80;4,40;3,00;3,00;2,80;0,40
1,00;10;Sananduva;125;Escola Estadual Sananduva;778;16270;28571,78;0,747;1,76;3420,46;30;765;40;55650815,93;5,42;1;2;999;54;2;1;16;999;40;2;1;1;5,83;4,50;6,00;4,60;3,40;3,40;4,20;4,89;4,20;1,80
1,00;10;Sananduva;125;Escola Estadual Sananduva;779;16270;28571,78;0,747;1,76;3420,46;30;765;40;55650815,93;5,42;1;2;999;49;2;1;24;999;40;2;1;1;5,67;6,50;6,00;4,60;1,80;3,60;4,40;5,67;1,00;0,20
1,00;10;Sananduva;125;Escola Estadual Sananduva;780;16270;28571,78;0,747;1,76;3420,46;30;765;40;55650815,93;5,42;1;2;999;37;2;1;5;8;40;1;1;1;7,00;7,00;7,00;4,80;3,20;3,80;4,60;5,44;2,60;1,00
1,00;10;Sananduva;125;Escola Estadual Sananduva;781;16270;28571,78;0,747;1,76;3420,46;30;765;40;55650815,93;5,42;1;2;999;48;2;1;11;23;40;1;1;1;6,83;7,00;5,67;4,00;3,20;3,60;3,20;5,22;3,40;0,80
1,00;10;Sananduva;125;Escola Estadual Sananduva;782;16270;28571,78;0,747;1,76;3420,46;30;765;40;55650815,93;5,42;1;2;2;47;2;1;23;23;4;1;1;2;7,00;4,00;6,00;4,20;4,20;4,20;4,00;6,00;0,00;0,00
1,00;10;Sananduva;125;Escola Estadual Sananduva;783;16270;28571,78;0,747;1,76;3420,46;30;765;40;55650815,93;5,42;1;2;999;34;7;1;15;4;20;1;1;1;5,67;7,00;4,67;4,20;2,20;4,80;4,00;4,67;2,60;1,60
1,00;10;Sananduva;125;Escola Estadual Sananduva;784;16270;28571,78;0,747;1,76;3420,46;30;765;40;55650815,93;5,42;1;2;999;37;7;1;12;15;40;1;1;1;6,00;3,50;6,00;4,60;3,00;3,20;3,00;3,78;5,20;1,80
1,00;10;Sananduva;125;Escola Estadual Sananduva;785;16270;28571,78;0,747;1,76;3420,46;30;765;40;55650815,93;5,42;1;2;999;55;2;1;25;30;999;2;1;1;4,67;6,50;5,00;4,80;3,20;3,60;3,80;5,11;2,20;0,60
1,00;10;Sananduva;125;Escola Estadual Sananduva;786;16270;28571,78;0,747;1,76;3420,46;30;765;40;55650815,93;5,42;2;2;999;36;2;1;4;16;50;1;1;1;7,00;7,00;6,00;3,80;3,80;2,80;3,20;5,89;0,80;1,20
1,00;10;Sananduva;125;Escola Estadual Sananduva;787;16270;28571,78;0,747;1,76;3420,46;30;765;40;55650815,93;5,42;1;2;999;25;2;2;5;5;40;1;1;1;6,83;7,00;5,67;4,20;3,40;4,00;4,80;5,22;3,00;0,00
1,00;10;Sananduva;125;Escola Estadual Sananduva;788;16270;28571,78;0,747;1,76;3420,46;30;765;40;55650815,93;5,42;1;2;999;42;1;2;20;20;40;1;1;1;6,67;6,00;6,00;3,60;4,20;3,40;2,60;4,75;1,60;1,40
1,00;10;Sananduva;125;Escola Estadual Sananduva;789;16270;28571,78;0,747;1,76;3420,46;30;765;40;55650815,93;5,42;1;2;999;54;2;1;23;31;12;1;1;1;6,17;7,00;6,00;3,80;3,60;3,40;3,20;5,44;2,40;1,20
0,00;9;Passo Fundo;126;Escola Notre Dame Menino;684;203275;39737,73;0,776;0,20;2928,18;43;940;54;595226766,07;7,18;1;3;5;26;1;1;2;3;15;1;1;1;4,33;6,50;5,00;4,80;3,80;4,00;3,60;5,22;2,20;0,60
0,00;9;Passo Fundo;126;Escola Notre Dame Menino;685;203275;39737,73;0,776;0,20;2928,18;43;940;54;595226766,07;7,18;1;3;5;37;2;1;10;15;42;1;1;1;6,33;6,00;6,00;4,20;2,00;4,00;4,00;5,22;3,20;1,20
0,00;9;Passo Fundo;126;Escola Notre Dame Menino;686;203275;39737,73;0,776;0,20;2928,18;43;940;54;595226766,07;7,18;1;3;5;30;2;999;5;8;22;1;1;1;6,33;7,00;6,67;4,60;2,20;4,40;4,40;5,33;1,80;0,40
0,00;9;Passo Fundo;126;Escola Notre Dame Menino;687;203275;39737,73;0,776;0,20;2928,18;43;940;54;595226766,07;7,18;2;3;5;49;1;1;24;27;24;1;1;1;4,83;5,50;3,67;3,40;2,00;2,40;3,40;3,89;4,00;3,80
0,00;9;Passo Fundo;126;Escola Notre Dame Menino;688;203275;39737,73;0,776;0,20;2928,18;43;940;54;595226766,07;7,18;1;3;5;28;2;3;8;12;25;1;1;1;6,17;6,50;6,00;4,20;3,00;2,80;3,60;6,00;1,00;0,00
0,00;9;Passo Fundo;126;Escola Notre Dame Menino;689;203275;39737,73;0,776;0,20;2928,18;43;940;54;595226766,07;7,18;1;3;5;46;2;999;26;26;25;1;1;1;6,00;7,00;6,00;4,20;3,80;3,20;4,00;5,89;1,60;0,60
0,00;9;Passo Fundo;126;Escola Notre Dame Menino;690;203275;39737,73;0,776;0,20;2928,18;43;940;54;595226766,07;7,18;1;3;5;33;2;1;10;8;40;1;1;1;6,50;6,00;6,00;4,40;2,60;2,60;3,40;5,44;1,00;0,20
0,00;9;Passo Fundo;126;Escola Notre Dame Menino;691;203275;39737,73;0,776;0,20;2928,18;43;940;54;595226766,07;7,18;1;3;5;33;2;999;4;15;9;1;1;1;4,83;5,50;5,00;3,20;2,60;3,60;4,20;5,22;5,00;0,00
0,00;9;Passo Fundo;126;Escola Notre Dame Menino;692;203275;39737,73;0,776;0,20;2928,18;43;940;54;595226766,07;7,18;1;3;5;23;1;1;1;7;25;1;1;1;5,00;5,50;5,67;4,40;2,60;3,00;3,40;5,78;1,00;0,00
0,00;9;Passo Fundo;126;Escola Notre Dame Menino;693;203275;39737,73;0,776;0,20;2928,18;43;940;54;595226766,07;7,18;1;3;5;35;3;1;14;18;20;1;1;1;6,67;7,00;5,67;4,60;2,60;3,80;4,80;4,44;4,60;0,20
0,00;9;Passo Fundo;126;Escola Notre Dame Menino;694;203275;39737,73;0,776;0,20;2928,18;43;940;54;595226766,07;7,18;1;3;5;999;1;1;0;14;25;1;1;1;6,67;7,00;6,33;4,20;3,60;4,40;4,60;5,56;5,00;0,00
0,00;9;Passo Fundo;126;Escola Notre Dame Menino;695;203275;39737,73;0,776;0,20;2928,18;43;940;54;595226766,07;7,18;1;3;5;47;2;999;27;28;25;1;1;2;6,00;6,00;6,00;4,80;3,50;3,00;3,60;5,56;1,20;1,20
0,00;9;Passo Fundo;126;Escola Notre Dame Menino;696;203275;39737,73;0,776;0,20;2928,18;43;940;54;595226766,07;7,18;1;3;5;42;1;1;10;5;25;1;1;1;6,67;6,00;6,00;4,80;3,80;3,00;4,60;6,00;1,00;0,00
0,00;9;Passo Fundo;126;Escola Notre Dame Menino;697;203275;39737,73;0,776;0,20;2928,18;43;940;54;595226766,07;7,18;1;3;5;36;2;999;8;999;25;1;1;1;6,67;6,00;6,00;4,20;2,60;2,20;3,00;6,00;0,40;0,00
0,00;9;Passo Fundo;126;Escola Notre Dame Menino;698;203275;39737,73;0,776;0,20;2928,18;43;940;54;595226766,07;7,18;2;3;5;39;1;3;5;7;22;1;1;2;6,17;7,00;6,00;4,00;1,80;3,00;3,40;4,89;5,00;0,00
0,00;9;Passo Fundo;126;Escola Notre Dame Menino;699;203275;39737,73;0,776;0,20;2928,18;43;940;54;595226766,07;7,18;1;3;5;38;1;999;12;15;36;1;1;1;6,00;6,00;6,00;4,20;2,80;4,40;4,40;5,56;4,40;2,20
0,00;9;Passo Fundo;126;Escola Notre Dame Menino;700;203275;39737,73;0,776;0,20;2928,18;43;940;54;595226766,07;7,18;1;3;5;29;1;1;7;10;22;1;1;1;7,00;3,50;6,00;4,00;2,60;2,40;3,20;5,44;1,00;0,00
1,00;9;Passo Fundo;126;Escola Notre Dame Menino;684;203275;39737,73;0,776;0,20;2928,18;43;940;54;595226766,07;7,18;1;3;5;27;6;1;3;4;18;1;1;1;5,67;7,00;6,00;4,60;3,00;4,60;4,20;5,67;1,60;0,20
1,00;9;Passo Fundo;126;Escola Notre Dame Menino;685;203275;39737,73;0,776;0,20;2928,18;43;940;54;595226766,07;7,18;1;3;5;38;2;1;12;20;22;1;1;1;7,00;7,00;7,00;4,40;2,60;5,00;5,00;4,89;2,40;0,00
1,00;9;Passo Fundo;126;Escola Notre Dame Menino;686;203275;39737,73;0,776;0,20;2928,18;43;940;54;595226766,07;7,18;1;3;5;32;2;1;6;10;22;1;1;1;7,00;7,00;7,00;4,40;2,60;5,00;5,00;5,00;2,20;0,00
1,00;9;Passo Fundo;126;Escola Notre Dame Menino;687;203275;39737,73;0,776;0,20;2928,18;43;940;54;595226766,07;7,18;2;3;2;50;1;1;26;26;27;1;1;2;5,33;6,50;5,33;4,00;2,00;3,20;3,60;4,67;3,40;1,75
1,00;9;Passo Fundo;126;Escola Notre Dame Menino;688;203275;39737,73;0,776;0,20;2928,18;43;940;54;595226766,07;7,18;1;3;5;29;2;999;10;15;25;1;1;1;6,50;5,00;6,00;4,00;2,75;3,20;3,40;5,88;3,20;0,00
1,00;9;Passo Fundo;126;Escola Notre Dame Menino;689;203275;39737,73;0,776;0,20;2928,18;43;940;54;595226766,07;7,18;1;3;5;47;2;2;28;28;25;1;1;1;6,17;6,00;5,67;4,80;3,80;3,20;4,00;5,44;4,00;0,40
1,00;9;Passo Fundo;126;Escola Notre Dame Menino;690;203275;39737,73;0,776;0,20;2928,18;43;940;54;595226766,07;7,18;1;3;5;34;2;1;12;10;20;1;1;1;7,00;6,00;6,00;4,00;4,00;3,00;3,20;5,44;1,00;0,00
1,00;9;Passo Fundo;126;Escola Notre Dame Menino;691;203275;39737,73;0,776;0,20;2928,18;43;940;54;595226766,07;7,18;1;3;5;34;2;2;5;10;40;1;1;1;6,50;7,00;5,33;3,00;2,80;3,00;3,40;5,50;4,00;0,00
1,00;9;Passo Fundo;126;Escola Notre Dame Menino;692;203275;39737,73;0,776;0,20;2928,18;43;940;54;595226766,07;7,18;1;3;5;24;1;2;2;8;25;1;1;1;6,17;5,00;6,33;4,20;3,20;3,80;3,60;5,33;0,40;0,00
1,00;9;Passo Fundo;126;Escola Notre Dame Menino;693;203275;39737,73;0,776;0,20;2928,18;43;940;54;595226766,07;7,18;1;3;5;37;3;1;13;20;20;1;1;1;6,83;7,00;6,33;4,00;2,80;3,60;3,60;5,56;2,60;0,00
1,00;9;Passo Fundo;126;Escola Notre Dame Menino;694;203275;39737,73;0,776;0,20;2928,18;43;940;54;595226766,07;7,18;1;3;5;999;1;1;2;999;20;1;1;1;7,00;6,00;6,00;3,40;3,00;3,80;4,60;5,22;4,40;0,20
1,00;9;Passo Fundo;126;Escola Notre Dame Menino;695;203275;39737,73;0,776;0,20;2928,18;43;940;54;595226766,07;7,18;1;3;5;48;2;1;29;34;25;1;1;1;6,50;6,50;6,00;4,40;2,40;3,40;4,20;5,56;2,40;0,40
1,00;9;Passo Fundo;126;Escola Notre Dame Menino;696;203275;39737,73;0,776;0,20;2928,18;43;940;54;595226766,07;7,18;1;3;5;43;1;1;999;999;25;1;1;1;6,83;7,00;6,00;4,40;3,80;3,20;4,20;5,67;1,20;0,60
1,00;9;Passo Fundo;126;Escola Notre Dame Menino;697;203275;39737,73;0,776;0,20;2928,18;43;940;54;595226766,07;7,18;1;3;5;37;6;1;7;13;25;1;1;1;6,33;3,50;5,33;4,00;2,80;2,20;2,20;5,44;1,40;0,00
1,00;9;Passo Fundo;126;Escola Notre Dame Menino;698;203275;39737,73;0,776;0,20;2928,18;43;940;54;595226766,07;7,18;2;3;5;40;1;1;8;8;22;1;1;1;6,33;7,00;6,00;4,60;1,00;3,80;3,80;5,67;4,20;0,20
1,00;9;Passo Fundo;126;Escola Notre Dame Menino;699;203275;39737,73;0,776;0,20;2928,18;43;940;54;595226766,07;7,18;1;3;5;40;1;1;13;17;33;1;1;2;6,17;6,00;6,00;3,80;2,40;4,00;4,00;5,44;4,80;0,00
1,00;9;Passo Fundo;126;Escola Notre Dame Menino;700;203275;39737,73;0,776;0,20;2928,18;43;940;54;595226766,07;7,18;1;3;5;30;2;1;10;12;50;2;1;1;7,00;7,00;7,00;4,00;2,50;2,40;3,40;6,00;0,40;0,20
0,00;9;Passo Fundo;127;Instituto Menino Deus;701;203275;39737,73;0,776;0,20;2928,18;35;775;52;595226766,07;6,21;2;3;4;38;1;2;3;5;10;1;1;1;5,67;6,00;6,33;2,80;2,20;2,80;3,00;4,00;2,60;0,00
0,00;9;Passo Fundo;127;Instituto Menino Deus;702;203275;39737,73;0,776;0,20;2928,18;35;775;52;595226766,07;6,21;1;3;4;45;2;1;17;22;43;2;1;1;5,67;5,50;4,33;4,00;1,40;3,40;4,00;5,67;2,80;1,20
0,00;9;Passo Fundo;127;Instituto Menino Deus;703;203275;39737,73;0,776;0,20;2928,18;35;775;52;595226766,07;6,21;1;3;4;28;1;1;2;7;4;1;1;1;7,00;7,00;6,67;4,20;2,60;4,40;4,00;5,78;1,20;0,00
0,00;9;Passo Fundo;127;Instituto Menino Deus;704;203275;39737,73;0,776;0,20;2928,18;35;775;52;595226766,07;6,21;1;3;4;28;1;2;5;12;25;1;1;1;5,67;6,00;4,33;3,40;3,00;3,60;3,20;5,11;3,00;0,20
0,00;9;Passo Fundo;127;Instituto Menino Deus;705;203275;39737,73;0,776;0,20;2928,18;35;775;52;595226766,07;6,21;1;3;4;31;1;1;3;999;13;1;1;1;6,00;6,50;5,67;4,20;4,20;3,20;4,20;5,44;1,60;1,80
0,00;9;Passo Fundo;127;Instituto Menino Deus;706;203275;39737,73;0,776;0,20;2928,18;35;775;52;595226766,07;6,21;1;3;4;45;3;1;21;999;36;2;1;1;6,83;7,00;5,67;4,40;3,40;3,20;4,40;5,11;5,40;0,60
0,00;9;Passo Fundo;127;Instituto Menino Deus;707;203275;39737,73;0,776;0,20;2928,18;35;775;52;595226766,07;6,21;1;3;4;50;3;999;19;32;30;1;1;1;5,00;7,00;5,00;4,80;3,60;3,60;4,00;5,67;2,80;0,60
0,00;9;Passo Fundo;127;Instituto Menino Deus;708;203275;39737,73;0,776;0,20;2928,18;35;775;52;595226766,07;6,21;1;3;4;44;1;1;8;4;20;2;1;1;5,50;6,00;5,00;4,20;3,40;3,00;3,20;5,33;2,60;0,60
0,00;9;Passo Fundo;127;Instituto Menino Deus;709;203275;39737,73;0,776;0,20;2928,18;35;775;52;595226766,07;6,21;1;3;4;23;5;3;1;1;28;1;1;2;4,50;6,00;5,00;2,80;2,20;2,80;2,80;2,33;2,20;4,20
0,00;9;Passo Fundo;127;Instituto Menino Deus;710;203275;39737,73;0,776;0,20;2928,18;35;775;52;595226766,07;6,21;1;3;4;27;1;1;3;5;16;1;1;1;6,17;6,00;6,00;4,20;2,20;2,80;3,80;4,89;2,80;0,40
0,00;9;Passo Fundo;127;Instituto Menino Deus;711;203275;39737,73;0,776;0,20;2928,18;35;775;52;595226766,07;6,21;1;3;4;32;5;1;2;3;26;1;1;1;4,17;5,00;3,67;3,80;2,20;3,00;3,20;4,78;2,20;0,20
0,00;9;Passo Fundo;127;Instituto Menino Deus;712;203275;39737,73;0,776;0,20;2928,18;35;775;52;595226766,07;6,21;1;3;4;28;2;1;4;4;20;1;1;1;7,00;3,50;6,33;4,40;3,00;3,80;3,60;5,11;3,20;0,00
0,00;9;Passo Fundo;127;Instituto Menino Deus;713;203275;39737,73;0,776;0,20;2928,18;35;775;52;595226766,07;6,21;1;3;4;46;2;2;5;17;40;1;1;1;5,40;6,00;6,00;4,50;2,80;3,40;3,60;5,67;6,00;3,40
0,00;9;Passo Fundo;127;Instituto Menino Deus;714;203275;39737,73;0,776;0,20;2928,18;35;775;52;595226766,07;6,21;2;3;4;49;2;1;20;25;60;1;1;1;5,50;6,00;6,00;4,40;3,60;2,60;2,80;5,44;4,00;1,00
0,00;9;Passo Fundo;127;Instituto Menino Deus;715;203275;39737,73;0,776;0,20;2928,18;35;775;52;595226766,07;6,21;1;3;4;41;1;2;10;999;23;1;1;1;6,00;4,00;5,33;3,40;3,20;4,20;2,80;5,00;3,40;4,40
0,00;9;Passo Fundo;127;Instituto Menino Deus;716;203275;39737,73;0,776;0,20;2928,18;35;775;52;595226766,07;6,21;1;3;4;25;1;2;4;2;32;1;1;2;5,50;5,50;5,00;3,80;4,00;3,00;3,20;4,89;0,40;0,00
0,00;9;Passo Fundo;127;Instituto Menino Deus;717;203275;39737,73;0,776;0,20;2928,18;35;775;52;595226766,07;6,21;1;3;4;40;2;1;9;16;32;1;1;1;5,50;7,00;6,00;4,60;3,20;3,20;4,20;6,00;1,20;1,20
0,00;9;Passo Fundo;127;Instituto Menino Deus;718;203275;39737,73;0,776;0,20;2928,18;35;775;52;595226766,07;6,21;1;3;4;34;1;1;4;6;20;1;1;1;6,50;6,00;5,00;4,20;2,80;3,40;3,20;5,22;4,80;4,20
0,00;9;Passo Fundo;127;Instituto Menino Deus;719;203275;39737,73;0,776;0,20;2928,18;35;775;52;595226766,07;6,21;1;3;4;35;2;1;7;15;21;1;1;1;6,33;6,50;6,00;3,80;1,60;3,40;3,20;6,00;0,40;0,00
0,00;9;Passo Fundo;127;Instituto Menino Deus;720;203275;39737,73;0,776;0,20;2928,18;35;775;52;595226766,07;6,21;1;3;4;32;1;3;3;6;42;1;1;1;6,00;5,50;4,67;4,20;1,00;2,25;3,00;5,25;1,20;1,00
0,00;9;Passo Fundo;127;Instituto Menino Deus;721;203275;39737,73;0,776;0,20;2928,18;35;775;52;595226766,07;6,21;1;3;4;32;6;1;3;4;40;2;1;1;6,67;6,00;5,67;4,00;4,00;3,40;3,40;5,44;2,00;1,40
0,00;9;Passo Fundo;127;Instituto Menino Deus;722;203275;39737,73;0,776;0,20;2928,18;35;775;52;595226766,07;6,21;2;3;4;22;7;1;3;3;44;1;1;1;6,33;7,00;6,00;4,60;3,20;4,00;5,00;5,11;3,40;0,80
0,00;9;Passo Fundo;127;Instituto Menino Deus;723;203275;39737,73;0,776;0,20;2928,18;35;775;52;595226766,07;6,21;1;3;4;22;5;2;1;6;30;1;1;1;6,00;5,50;6,00;4,00;3,00;4,20;3,80;5,22;4,60;0,60
0,00;9;Passo Fundo;127;Instituto Menino Deus;724;203275;39737,73;0,776;0,20;2928,18;35;775;52;595226766,07;6,21;1;3;4;23;6;2;2;5;30;1;1;1;4,83;4,00;5,00;4,20;2,40;3,20;3,20;4,11;2,20;0,40
0,00;9;Passo Fundo;127;Instituto Menino Deus;725;203275;39737,73;0,776;0,20;2928,18;35;775;52;595226766,07;6,21;1;3;4;35;3;1;5;10;40;1;1;1;7,00;7,00;7,00;4,00;3,20;4,00;4,20;5,56;1,20;0,20
0,00;9;Passo Fundo;127;Instituto Menino Deus;726;203275;39737,73;0,776;0,20;2928,18;35;775;52;595226766,07;6,21;1;3;4;39;1;2;8;8;20;2;1;1;7,00;7,00;6,00;4,20;2,40;3,60;4,60;6,00;0,20;0,00
0,00;9;Passo Fundo;127;Instituto Menino Deus;727;203275;39737,73;0,776;0,20;2928,18;35;775;52;595226766,07;6,21;1;3;4;41;3;1;12;21;24;2;1;1;5,33;5,00;5,67;4,20;2,20;2,40;3,80;5,67;1,60;0,80
0,00;9;Passo Fundo;127;Instituto Menino Deus;728;203275;39737,73;0,776;0,20;2928,18;35;775;52;595226766,07;6,21;1;3;4;31;2;1;5;3;20;1;1;1;6,00;7,00;5,00;3,60;2,60;3,20;3,40;5,22;3,80;0,40
0,00;9;Passo Fundo;127;Instituto Menino Deus;729;203275;39737,73;0,776;0,20;2928,18;35;775;52;595226766,07;6,21;1;3;4;42;6;1;7;10;32;1;1;1;7,00;3,50;6,33;4,40;2,40;4,40;5,00;6,00;1,60;0,00
0,00;9;Passo Fundo;127;Instituto Menino Deus;730;203275;39737,73;0,776;0,20;2928,18;35;775;52;595226766,07;6,21;1;3;4;31;1;1;5;7;8;1;1;1;7,00;7,00;6,33;4,20;2,60;4,40;4,00;5,78;1,20;0,00
1,00;9;Passo Fundo;127;Instituto Menino Deus;701;203275;39737,73;0,776;0,20;2928,18;35;775;52;595226766,07;6,21;2;3;5;40;1;1;2;10;10;1;1;1;6,00;6,00;6,00;4,00;2,40;4,40;4,60;5,78;2,20;0,00
